Date,Unique visitors,Visits,Users,Actions,Maximum actions in one visit,Bounces,Total time spent by visitors (in seconds),Returning Visits,Actions by Returning Visits,Unique returning visitors,Returning Users,Maximum actions in one returning visit,Bounce Rate for Returning Visits,Avg. Actions per Returning Visit,Avg. Duration of a Returning Visit (in sec),Conversions,Visits with Conversions,Revenue,Conversion Rate,nb_conversions_new_visit,nb_visits_converted_new_visit,revenue_new_visit,conversion_rate_new_visit,nb_conversions_returning_visit,nb_visits_converted_returning_visit,revenue_returning_visit,conversion_rate_returning_visit,Pageviews,Unique Pageviews,Downloads,Unique Downloads,Outlinks,Unique Outlinks,Searches,Unique Keywords,nb_hits_with_time_generation,Avg. generation time,Bounce Rate,Actions per Visit,Avg. Visit Duration (in seconds)
2016-08-30,3,4,0,28,17,1,3126,2,24,1,0,17,0%,12,00:25:23,0,0,0,0%,0,0,0,0%,0,0,0,0%,28,16,0,0,0,0,0,0,28,0.07s,25%,7,00:13:02
2016-08-31,4,5,0,18,7,0,1782,2,6,1,0,3,0%,3,00:14:10,0,0,0,0%,0,0,0,0%,0,0,0,0%,17,16,0,0,1,1,0,0,17,0.12s,0%,3.6,00:05:56
2016-09-01,5,5,0,17,6,2,915,,,,,,0%,0,00:00:00,0,0,0,0%,0,0,0,0%,,,,,17,13,0,0,0,0,0,0,17,0.31s,40%,3.4,00:03:03
2016-09-02,3,3,0,6,3,1,23,1,3,1,0,3,0%,3,00:00:14,0,0,0,0%,0,0,0,0%,0,0,0,0%,6,6,0,0,0,0,0,0,6,0.3s,33%,2,00:00:08
2016-09-03,3,3,0,14,12,2,120,1,1,1,0,1,100%,1,00:00:00,0,0,0,0%,0,0,0,0%,0,0,0,0%,14,9,0,0,0,0,0,0,5,0.11s,67%,4.7,00:00:40
2016-09-04,2,2,0,5,4,1,57,,,,,,0%,0,00:00:00,0,0,0,0%,0,0,0,0%,,,,,4,4,0,0,1,1,0,0,4,0.25s,50%,2.5,00:00:29
2016-09-05,2,2,0,16,9,0,317,,,,,,0%,0,00:00:00,0,0,0,0%,0,0,0,0%,,,,,13,7,0,0,3,2,0,0,13,0.26s,0%,8,00:02:39
2016-09-06,5,5,0,31,18,1,2587,1,7,1,0,7,0%,7,00:08:48,0,0,0,0%,0,0,0,0%,0,0,0,0%,24,14,0,0,7,5,0,0,22,0.32s,20%,6.2,00:08:37
2016-09-07,3,3,0,3,1,3,0,,,,,,0%,0,00:00:00,0,0,0,0%,0,0,0,0%,,,,,3,3,0,0,0,0,0,0,3,0.42s,100%,1,00:00:00
2016-09-08,6,6,0,33,13,1,261,,,,,,0%,0,00:00:00,0,0,0,0%,0,0,0,0%,,,,,29,18,0,0,4,4,0,0,26,0.12s,17%,5.5,00:00:44
2016-09-09,4,4,0,22,19,3,1001,1,19,1,0,19,0%,19,00:16:41,0,0,0,0%,0,0,0,0%,0,0,0,0%,21,10,0,0,1,1,0,0,21,0.32s,75%,5.5,00:04:10
2016-09-10,2,2,0,37,24,0,2045,,,,,,0%,0,00:00:00,0,0,0,0%,0,0,0,0%,,,,,33,11,0,0,4,3,0,0,32,0.06s,0%,18.5,00:17:03
2016-09-11,1,1,0,1,1,1,0,,,,,,0%,0,00:00:00,0,0,0,0%,0,0,0,0%,,,,,1,1,0,0,0,0,0,0,,,100%,1,00:00:00
2016-09-12,2,2,0,9,6,0,44,,,,,,0%,0,00:00:00,0,0,0,0%,0,0,0,0%,,,,,9,4,0,0,0,0,0,0,9,0.06s,0%,4.5,00:00:22
2016-09-13,5,6,0,21,9,1,252,4,9,3,0,3,25%,2.3,00:00:13,0,0,0,0%,0,0,0,0%,0,0,0,0%,19,11,0,0,2,2,0,0,18,0.1s,17%,3.5,00:00:42
