Date,Unique visitors,Visits,Users,Actions,Maximum actions in one visit,Bounces,Total time spent by visitors (in seconds),Returning Visits,Actions by Returning Visits,Unique returning visitors,Returning Users,Maximum actions in one returning visit,Bounce Rate for Returning Visits,Avg. Actions per Returning Visit,Avg. Duration of a Returning Visit (in sec),Conversions,Visits with Conversions,Revenue,Conversion Rate,nb_conversions_new_visit,nb_visits_converted_new_visit,revenue_new_visit,conversion_rate_new_visit,nb_conversions_returning_visit,nb_visits_converted_returning_visit,revenue_returning_visit,conversion_rate_returning_visit,Pageviews,Unique Pageviews,Downloads,Unique Downloads,Outlinks,Unique Outlinks,Searches,Unique Keywords,nb_hits_with_time_generation,Avg. generation time,Bounce Rate,Actions per Visit,Avg. Visit Duration (in seconds)
2016-04-11,520,591,0,1356,29,386,90770,157,425,123,0,24,62%,2.7,00:03:29,0,0,0,0%,0,0,0,0%,0,0,0,0%,1243,1000,24,23,80,75,9,6,1166,0.53s,65%,2.3,00:02:34
2016-04-12,531,595,0,1381,31,383,90973,167,384,130,0,31,65%,2.3,00:02:49,0,0,0,0%,0,0,0,0%,0,0,0,0%,1291,1050,9,8,76,65,5,5,1178,0.57s,64%,2.3,00:02:33
2016-04-13,484,574,0,1380,25,379,96671,180,437,129,0,25,66%,2.4,00:03:17,0,0,0,0%,0,0,0,0%,0,0,0,0%,1297,1079,16,14,66,62,1,1,1175,0.67s,66%,2.4,00:02:48
2016-04-14,480,555,0,1286,36,369,87878,169,425,135,0,28,68%,2.5,00:03:47,0,0,0,0%,0,0,0,0%,0,0,0,0%,1212,969,7,7,62,53,5,3,1135,0.52s,66%,2.3,00:02:38
2016-04-15,480,545,0,1229,21,367,85275,141,280,112,0,17,70%,2,00:03:12,0,0,0,0%,0,0,0,0%,0,0,0,0%,1158,934,13,13,54,48,4,4,1044,0.41s,67%,2.3,00:02:36
2016-04-16,371,425,0,1100,39,262,71895,107,321,82,0,39,59%,3,00:03:56,0,0,0,0%,0,0,0,0%,0,0,0,0%,1019,779,16,16,64,60,1,1,870,0.54s,62%,2.6,00:02:49
2016-04-17,502,567,0,1467,41,334,99409,134,378,100,0,30,60%,2.8,00:03:54,0,0,0,0%,0,0,0,0%,0,0,0,0%,1397,1080,19,19,49,45,2,2,1261,0.27s,59%,2.6,00:02:55
2016-04-18,952,1089,0,2667,43,649,215364,236,632,191,0,43,60%,2.7,00:04:51,0,0,0,0%,0,0,0,0%,0,0,0,0%,2503,2042,53,51,104,94,7,7,2282,0.45s,60%,2.4,00:03:18
2016-04-19,874,995,0,2414,36,611,166020,231,533,181,0,32,67%,2.3,00:02:51,0,0,0,0%,0,0,0,0%,0,0,0,0%,2249,1776,56,53,99,95,10,10,2074,0.38s,61%,2.4,00:02:47
2016-04-20,747,848,0,1924,44,525,124986,238,578,189,0,39,63%,2.4,00:02:48,0,0,0,0%,0,0,0,0%,0,0,0,0%,1812,1467,30,26,74,66,8,6,1631,0.41s,62%,2.3,00:02:27
2016-04-21,638,726,0,1686,50,475,108192,210,451,170,0,26,69%,2.1,00:02:51,0,0,0,0%,0,0,0,0%,0,0,0,0%,1582,1269,33,30,69,64,2,2,1457,0.33s,65%,2.3,00:02:29
2016-04-22,569,634,0,1391,28,410,84706,168,362,138,0,16,63%,2.2,00:02:47,0,0,0,0%,0,0,0,0%,0,0,0,0%,1317,1090,21,21,50,48,3,2,1197,0.38s,65%,2.2,00:02:14
2016-04-23,377,432,0,1022,36,265,60989,120,333,92,0,21,60%,2.8,00:03:44,0,0,0,0%,0,0,0,0%,0,0,0,0%,956,768,14,13,50,49,2,2,879,0.3s,61%,2.4,00:02:21
2016-04-24,349,401,0,972,34,266,62602,107,326,84,0,31,64%,3,00:04:36,0,0,0,0%,0,0,0,0%,0,0,0,0%,918,705,9,9,37,33,8,6,834,0.35s,66%,2.4,00:02:36
2016-04-25,572,654,0,1520,38,416,115153,184,531,147,0,38,62%,2.9,00:03:54,0,0,0,0%,0,0,0,0%,0,0,0,0%,1441,1140,23,20,56,48,0,0,1342,0.49s,64%,2.3,00:02:56
2016-04-26,588,654,0,1409,19,440,100277,154,309,128,0,13,66%,2,00:03:37,0,0,0,0%,0,0,0,0%,0,0,0,0%,1287,1059,26,20,93,80,3,2,1192,0.5s,67%,2.2,00:02:33
2016-04-27,548,638,0,1564,31,406,117085,173,383,120,0,19,73%,2.2,00:03:36,0,0,0,0%,0,0,0,0%,0,0,0,0%,1454,1151,30,29,72,60,8,5,1369,0.37s,64%,2.5,00:03:04
2016-04-28,553,648,0,1630,32,415,109737,191,534,141,0,26,61%,2.8,00:03:22,0,0,0,0%,0,0,0,0%,0,0,0,0%,1517,1223,12,12,92,79,9,6,1392,0.34s,64%,2.5,00:02:49
2016-04-29,465,529,0,1204,26,340,83024,146,352,112,0,24,62%,2.4,00:02:19,0,0,0,0%,0,0,0,0%,0,0,0,0%,1110,906,16,16,68,66,10,9,1049,0.53s,64%,2.3,00:02:37
2016-04-30,316,359,0,901,52,228,59421,88,279,68,0,52,59%,3.2,00:04:42,0,0,0,0%,0,0,0,0%,0,0,0,0%,826,639,19,15,54,41,2,2,767,0.32s,64%,2.5,00:02:46
2016-05-01,309,364,0,739,21,254,37550,103,234,72,0,21,71%,2.3,00:02:21,0,0,0,0%,0,0,0,0%,0,0,0,0%,690,561,5,5,41,38,3,3,615,0.35s,70%,2,00:01:43
2016-05-02,470,549,0,1277,72,360,79088,163,465,125,0,72,69%,2.9,00:03:35,0,0,0,0%,0,0,0,0%,0,0,0,0%,1187,935,17,15,69,62,4,2,1103,0.41s,66%,2.3,00:02:24
2016-05-03,464,528,0,1156,25,347,74431,146,315,112,0,19,68%,2.2,00:02:55,0,0,0,0%,0,0,0,0%,0,0,0,0%,1092,889,9,9,53,49,2,2,1014,0.32s,66%,2.2,00:02:21
2016-05-04,456,520,0,1257,36,332,73614,151,437,116,0,36,64%,2.9,00:02:27,0,0,0,0%,0,0,0,0%,0,0,0,0%,1157,907,17,17,76,72,7,6,1056,0.37s,64%,2.4,00:02:22
2016-05-05,399,463,0,1105,26,285,93977,128,346,106,0,26,63%,2.7,00:04:27,0,0,0,0%,0,0,0,0%,0,0,0,0%,1031,808,10,10,58,52,6,4,939,0.42s,62%,2.4,00:03:23
2016-05-06,420,481,0,1200,34,293,96221,130,426,94,0,34,59%,3.3,00:06:05,0,0,0,0%,0,0,0,0%,0,0,0,0%,1110,871,20,17,67,56,3,3,999,0.38s,61%,2.5,00:03:20
2016-05-07,325,379,0,988,35,240,58191,123,340,94,0,21,66%,2.8,00:03:19,0,0,0,0%,0,0,0,0%,0,0,0,0%,917,729,14,12,46,43,11,9,847,0.41s,63%,2.6,00:02:34
2016-05-08,274,320,0,713,28,214,60802,101,249,75,0,24,63%,2.5,00:04:32,0,0,0,0%,0,0,0,0%,0,0,0,0%,655,537,15,14,38,35,5,4,621,0.36s,67%,2.2,00:03:10
2016-05-09,500,586,0,1297,64,399,87770,182,373,131,0,20,69%,2,00:03:08,0,0,0,0%,0,0,0,0%,0,0,0,0%,1226,987,13,13,54,52,4,4,1166,0.45s,68%,2.2,00:02:30
2016-05-10,510,605,0,1410,27,398,114989,177,480,132,0,27,58%,2.7,00:05:04,0,0,0,0%,0,0,0,0%,0,0,0,0%,1327,1055,15,14,65,62,3,3,1196,0.51s,66%,2.3,00:03:10
2016-05-11,505,567,0,1303,90,379,78064,146,314,109,0,15,66%,2.2,00:02:51,0,0,0,0%,0,0,0,0%,0,0,0,0%,1204,949,23,21,72,60,4,2,1127,0.38s,67%,2.3,00:02:18
2016-05-12,482,538,0,1128,33,365,79796,146,342,125,0,33,64%,2.3,00:03:21,0,0,0,0%,0,0,0,0%,0,0,0,0%,1048,875,9,9,69,59,2,1,986,0.53s,68%,2.1,00:02:28
2016-05-13,449,503,0,996,39,352,72975,137,233,107,0,8,69%,1.7,00:03:01,0,0,0,0%,0,0,0,0%,0,0,0,0%,941,785,7,7,45,42,3,3,854,0.36s,70%,2,00:02:25
2016-05-14,276,321,0,710,23,207,63107,97,208,77,0,23,67%,2.1,00:04:33,0,0,0,0%,0,0,0,0%,0,0,0,0%,666,542,7,7,34,32,3,3,628,0.63s,64%,2.2,00:03:17
2016-05-15,304,344,0,864,28,219,68881,80,228,59,0,28,58%,2.9,00:05:54,0,0,0,0%,0,0,0,0%,0,0,0,0%,807,637,10,9,44,37,3,2,720,0.4s,64%,2.5,00:03:20
2016-05-16,442,518,0,1015,24,356,54450,160,291,112,0,24,73%,1.8,00:02:17,0,0,0,0%,0,0,0,0%,0,0,0,0%,959,790,9,9,46,44,1,1,854,0.59s,69%,2,00:01:45
2016-05-17,505,582,0,1279,42,397,102310,166,344,125,0,37,72%,2.1,00:02:50,0,0,0,0%,0,0,0,0%,0,0,0,0%,1213,975,9,8,53,51,4,4,1106,0.68s,68%,2.2,00:02:56
2016-05-18,508,592,0,1290,36,380,81699,169,421,135,0,34,62%,2.5,00:03:06,0,0,0,0%,0,0,0,0%,0,0,0,0%,1194,969,23,22,73,61,0,0,1135,0.41s,64%,2.2,00:02:18
2016-05-19,479,543,0,1354,36,342,97146,137,361,107,0,36,62%,2.6,00:03:14,0,0,0,0%,0,0,0,0%,0,0,0,0%,1258,971,29,27,64,61,3,3,1175,0.33s,63%,2.5,00:02:59
2016-05-20,439,505,0,1253,36,335,79381,148,376,112,0,36,61%,2.5,00:02:55,0,0,0,0%,0,0,0,0%,0,0,0,0%,1188,932,9,9,56,45,0,0,1080,0.4s,66%,2.5,00:02:37
2016-05-21,294,333,0,684,25,233,34018,95,243,81,0,25,72%,2.6,00:02:53,0,0,0,0%,0,0,0,0%,0,0,0,0%,640,517,13,13,31,30,0,0,592,0.45s,70%,2.1,00:01:42
2016-05-22,264,307,0,762,43,196,52803,75,218,54,0,43,65%,2.9,00:04:14,0,0,0,0%,0,0,0,0%,0,0,0,0%,707,568,17,15,36,35,2,2,639,0.42s,64%,2.5,00:02:52
2016-05-23,530,616,0,1626,88,415,78778,170,464,135,0,84,69%,2.7,00:02:31,0,0,0,0%,0,0,0,0%,0,0,0,0%,1505,1172,41,36,76,69,4,3,1391,0.35s,67%,2.6,00:02:08
2016-05-24,507,581,0,1246,31,401,75345,158,386,119,0,31,67%,2.4,00:03:08,0,0,0,0%,0,0,0,0%,0,0,0,0%,1172,976,12,12,58,52,4,4,1084,0.5s,69%,2.1,00:02:10
2016-05-25,485,538,0,1321,31,334,83682,131,375,110,0,31,56%,2.9,00:02:58,0,0,0,0%,0,0,0,0%,0,0,0,0%,1243,976,12,10,63,55,3,3,1134,0.47s,62%,2.5,00:02:36
2016-05-26,503,579,0,1678,153,385,76856,151,681,117,0,153,64%,4.5,00:03:08,0,0,0,0%,0,0,0,0%,0,0,0,0%,1548,963,24,18,103,71,3,3,1339,0.51s,66%,2.9,00:02:13
2016-05-27,440,489,0,1380,91,320,67969,133,418,113,0,83,69%,3.1,00:02:11,0,0,0,0%,0,0,0,0%,0,0,0,0%,1267,835,10,9,100,59,3,3,1148,0.42s,65%,2.8,00:02:19
2016-05-28,239,278,0,576,23,185,38131,70,126,58,0,9,66%,1.8,00:02:38,0,0,0,0%,0,0,0,0%,0,0,0,0%,555,452,5,5,16,15,0,0,514,0.41s,67%,2.1,00:02:17
2016-05-29,289,316,0,658,36,222,35214,71,135,62,0,11,69%,1.9,00:02:05,0,0,0,0%,0,0,0,0%,0,0,0,0%,619,506,13,12,26,23,0,0,581,0.38s,70%,2.1,00:01:51
2016-05-30,433,507,0,1088,33,343,72816,140,363,104,0,33,68%,2.6,00:02:45,0,0,0,0%,0,0,0,0%,0,0,0,0%,1020,831,17,17,49,45,2,2,965,0.57s,68%,2.1,00:02:24
2016-05-31,476,553,0,1256,29,355,67152,152,330,114,0,29,70%,2.2,00:02:11,0,0,0,0%,0,0,0,0%,0,0,0,0%,1157,942,13,11,77,54,9,7,1057,0.4s,64%,2.3,00:02:01
2016-06-01,509,593,0,1266,33,399,68165,172,347,130,0,13,67%,2,00:01:47,0,0,0,0%,0,0,0,0%,0,0,0,0%,1181,975,18,18,66,58,1,1,1105,0.42s,67%,2.1,00:01:55
2016-06-02,468,523,0,1088,20,360,81983,145,334,116,0,19,69%,2.3,00:04:02,0,0,0,0%,0,0,0,0%,0,0,0,0%,1030,850,9,7,49,46,0,0,952,0.52s,69%,2.1,00:02:37
2016-06-03,449,518,0,1059,38,351,71104,142,317,105,0,17,58%,2.2,00:03:01,0,0,0,0%,0,0,0,0%,0,0,0,0%,998,817,20,14,39,35,2,2,927,0.57s,68%,2,00:02:17
2016-06-04,279,320,0,689,30,215,35148,88,199,66,0,25,64%,2.3,00:01:41,0,0,0,0%,0,0,0,0%,0,0,0,0%,664,529,3,3,22,21,0,0,609,0.47s,67%,2.2,00:01:50
2016-06-05,221,258,0,518,17,185,31559,84,141,69,0,17,77%,1.7,00:01:39,0,0,0,0%,0,0,0,0%,0,0,0,0%,494,403,7,7,12,12,5,4,458,0.4s,72%,2,00:02:02
2016-06-06,607,711,0,1593,33,461,117347,193,422,136,0,23,64%,2.2,00:03:26,0,0,0,0%,0,0,0,0%,0,0,0,0%,1496,1225,23,22,68,66,6,5,1386,0.37s,65%,2.2,00:02:45
2016-06-07,485,572,0,1371,25,358,108144,166,445,116,0,25,61%,2.7,00:04:16,0,0,0,0%,0,0,0,0%,0,0,0,0%,1263,1011,28,26,78,70,2,2,1168,0.38s,63%,2.4,00:03:09
2016-06-08,501,580,0,1451,47,380,109880,170,474,122,0,42,65%,2.8,00:04:49,0,0,0,0%,0,0,0,0%,0,0,0,0%,1351,1047,28,25,70,62,2,2,1239,0.44s,66%,2.5,00:03:09
2016-06-09,488,544,0,1340,28,353,90428,158,443,130,0,20,58%,2.8,00:04:08,0,0,0,0%,0,0,0,0%,0,0,0,0%,1241,985,10,10,87,77,2,1,1128,0.42s,65%,2.5,00:02:46
2016-06-10,379,447,0,989,22,307,63573,124,346,91,0,22,61%,2.8,00:03:05,0,0,0,0%,0,0,0,0%,0,0,0,0%,929,740,16,14,44,39,0,0,830,0.41s,69%,2.2,00:02:22
2016-06-11,223,252,0,501,19,172,30846,69,123,59,0,10,72%,1.8,00:01:40,0,0,0,0%,0,0,0,0%,0,0,0,0%,467,395,12,10,18,16,4,4,420,1s,68%,2,00:02:02
2016-06-12,215,237,0,611,55,155,48130,51,142,43,0,31,65%,2.8,00:07:04,0,0,0,0%,0,0,0,0%,0,0,0,0%,575,464,5,4,28,22,3,2,505,0.42s,65%,2.6,00:03:23
2016-06-13,435,494,0,1059,27,327,78879,126,280,100,0,20,67%,2.2,00:03:54,0,0,0,0%,0,0,0,0%,0,0,0,0%,994,823,14,14,47,43,4,3,932,0.49s,66%,2.1,00:02:40
2016-06-14,482,553,0,1178,21,370,87955,141,347,108,0,21,65%,2.5,00:04:06,0,0,0,0%,0,0,0,0%,0,0,0,0%,1098,908,16,14,60,56,4,3,1002,0.52s,67%,2.1,00:02:39
2016-06-15,452,527,0,1108,25,365,78398,159,300,122,0,10,69%,1.9,00:03:34,0,0,0,0%,0,0,0,0%,0,0,0,0%,1051,879,8,8,48,43,1,1,952,0.62s,69%,2.1,00:02:29
2016-06-16,472,520,0,1133,36,333,78245,125,296,105,0,32,62%,2.4,00:03:18,0,0,0,0%,0,0,0,0%,0,0,0,0%,1064,856,18,18,47,46,4,4,969,0.43s,64%,2.2,00:02:30
2016-06-17,368,409,0,1019,37,262,79164,97,247,81,0,22,61%,2.5,00:05:12,0,0,0,0%,0,0,0,0%,0,0,0,0%,961,749,14,13,44,38,0,0,855,0.36s,64%,2.5,00:03:14
2016-06-18,237,272,0,617,31,180,37281,69,177,54,0,22,62%,2.6,00:02:53,0,0,0,0%,0,0,0,0%,0,0,0,0%,587,474,8,8,21,18,1,1,513,0.64s,66%,2.3,00:02:17
2016-06-19,241,278,0,647,26,179,48799,69,172,52,0,17,64%,2.5,00:04:39,0,0,0,0%,0,0,0,0%,0,0,0,0%,603,491,20,11,24,24,0,0,553,0.48s,64%,2.3,00:02:56
2016-06-20,471,552,0,1503,27,332,129995,164,558,116,0,27,54%,3.4,00:05:18,0,0,0,0%,0,0,0,0%,0,0,0,0%,1369,1058,42,37,88,78,4,3,1258,0.36s,60%,2.7,00:03:55
2016-06-21,456,533,0,1303,37,333,106928,154,455,117,0,37,60%,3,00:03:28,0,0,0,0%,0,0,0,0%,0,0,0,0%,1213,975,10,10,70,63,10,9,1147,0.52s,62%,2.4,00:03:21
2016-06-22,444,526,0,1386,103,335,86031,148,435,106,0,103,65%,2.9,00:02:38,0,0,0,0%,0,0,0,0%,0,0,0,0%,1264,970,38,29,78,73,6,3,1201,0.41s,64%,2.6,00:02:44
2016-06-23,430,504,0,1226,28,327,88756,154,400,114,0,28,64%,2.6,00:03:27,0,0,0,0%,0,0,0,0%,0,0,0,0%,1156,925,16,13,53,46,1,1,1098,0.66s,65%,2.4,00:02:56
2016-06-24,439,503,0,1250,30,306,98773,128,316,98,0,16,59%,2.5,00:04:17,0,0,0,0%,0,0,0,0%,0,0,0,0%,1164,891,11,11,73,65,2,2,1049,0.4s,61%,2.5,00:03:16
2016-06-25,216,246,0,500,20,166,31009,57,114,38,0,14,72%,2,00:01:50,0,0,0,0%,0,0,0,0%,0,0,0,0%,474,397,4,4,20,20,2,2,423,0.36s,67%,2,00:02:06
2016-06-26,228,273,0,600,44,185,31350,84,168,56,0,14,70%,2,00:02:04,0,0,0,0%,0,0,0,0%,0,0,0,0%,554,434,15,13,28,21,3,3,517,0.38s,68%,2.2,00:01:55
2016-06-27,450,532,0,1284,28,331,92250,164,432,117,0,28,63%,2.6,00:04:06,0,0,0,0%,0,0,0,0%,0,0,0,0%,1183,959,21,20,72,68,8,5,1081,0.4s,62%,2.4,00:02:53
2016-06-28,418,472,0,1098,29,310,62162,147,403,114,0,29,65%,2.7,00:03:08,0,0,0,0%,0,0,0,0%,0,0,0,0%,1028,827,14,14,49,41,7,6,918,0.45s,66%,2.3,00:02:12
2016-06-29,444,506,0,1027,38,336,71026,154,335,120,0,38,66%,2.2,00:02:41,0,0,0,0%,0,0,0,0%,0,0,0,0%,963,797,12,11,49,44,3,2,883,0.39s,66%,2,00:02:20
2016-06-30,422,493,0,1193,30,315,74342,152,423,116,0,22,57%,2.8,00:04:04,0,0,0,0%,0,0,0,0%,0,0,0,0%,1127,872,15,13,48,43,3,3,1043,0.4s,64%,2.4,00:02:31
2016-07-01,390,443,0,1249,53,285,95418,123,461,95,0,53,64%,3.7,00:04:53,0,0,0,0%,0,0,0,0%,0,0,0,0%,1174,831,29,21,45,40,1,1,1082,0.39s,64%,2.8,00:03:35
2016-07-02,208,226,0,522,39,145,28666,56,126,49,0,15,57%,2.3,00:02:30,0,0,0,0%,0,0,0,0%,0,0,0,0%,488,386,10,10,22,18,2,2,457,0.35s,64%,2.3,00:02:07
2016-07-03,236,260,0,526,19,181,41774,60,120,51,0,8,72%,2,00:02:24,0,0,0,0%,0,0,0,0%,0,0,0,0%,482,398,9,9,32,27,3,2,460,0.67s,70%,2,00:02:41
2016-07-04,392,438,0,984,35,295,58665,127,262,106,0,15,66%,2.1,00:02:32,0,0,0,0%,0,0,0,0%,0,0,0,0%,931,730,6,6,45,42,2,2,882,0.35s,67%,2.2,00:02:14
2016-07-05,444,522,0,1274,35,339,81921,156,424,115,0,23,60%,2.7,00:03:45,0,0,0,0%,0,0,0,0%,0,0,0,0%,1206,985,21,20,43,41,4,4,1091,0.35s,65%,2.4,00:02:37
2016-07-06,393,449,0,982,35,298,53829,119,304,90,0,35,63%,2.6,00:02:26,0,0,0,0%,0,0,0,0%,0,0,0,0%,928,766,14,13,37,32,3,2,864,0.32s,66%,2.2,00:02:00
2016-07-07,431,492,0,1197,36,310,76501,145,378,114,0,24,62%,2.6,00:03:26,0,0,0,0%,0,0,0,0%,0,0,0,0%,1107,908,19,19,67,54,4,4,1019,0.29s,63%,2.4,00:02:35
2016-07-08,385,451,0,1057,30,292,71820,151,402,114,0,30,62%,2.7,00:03:22,0,0,0,0%,0,0,0,0%,0,0,0,0%,1010,790,6,6,35,33,6,5,954,0.37s,65%,2.3,00:02:39
2016-07-09,227,251,0,559,17,166,38169,66,143,58,0,13,67%,2.2,00:03:03,0,0,0,0%,0,0,0,0%,0,0,0,0%,517,422,14,12,28,24,0,0,476,0.42s,66%,2.2,00:02:32
2016-07-10,231,269,0,575,24,175,29235,73,153,53,0,24,67%,2.1,00:02:05,0,0,0,0%,0,0,0,0%,0,0,0,0%,544,455,4,4,27,26,0,0,521,0.35s,65%,2.1,00:01:49
2016-07-11,420,494,0,1144,31,325,73555,144,392,110,0,18,60%,2.7,00:04:22,0,0,0,0%,0,0,0,0%,0,0,0,0%,1093,881,5,5,41,41,5,5,996,0.48s,66%,2.3,00:02:29
2016-07-12,454,514,0,1154,29,335,82362,144,351,118,0,20,58%,2.4,00:03:29,0,0,0,0%,0,0,0,0%,0,0,0,0%,1091,871,15,14,45,41,3,2,1020,0.4s,65%,2.2,00:02:40
2016-07-13,462,541,0,1400,82,340,81106,163,423,125,0,35,58%,2.6,00:03:24,0,0,0,0%,0,0,0,0%,0,0,0,0%,1295,1005,33,30,71,65,1,1,1191,0.4s,63%,2.6,00:02:30
2016-07-14,462,542,0,1321,30,353,90417,151,378,109,0,29,70%,2.5,00:03:05,0,0,0,0%,0,0,0,0%,0,0,0,0%,1245,1004,18,17,48,44,10,8,1166,0.38s,65%,2.4,00:02:47
2016-07-15,391,459,0,1054,50,300,63113,144,299,107,0,26,71%,2.1,00:02:52,0,0,0,0%,0,0,0,0%,0,0,0,0%,985,764,11,11,53,49,5,5,919,0.62s,65%,2.3,00:02:18
2016-07-16,269,300,0,898,63,191,54851,62,199,50,0,36,73%,3.2,00:05:04,0,0,0,0%,0,0,0,0%,0,0,0,0%,826,614,21,16,50,41,1,1,709,0.34s,64%,3,00:03:03
2016-07-17,262,309,0,752,32,194,66474,94,259,75,0,32,71%,2.8,00:05:58,0,0,0,0%,0,0,0,0%,0,0,0,0%,706,560,10,10,36,35,0,0,656,0.55s,63%,2.4,00:03:35
2016-07-18,460,534,0,1071,24,372,66433,156,382,120,0,24,63%,2.4,00:03:09,0,0,0,0%,0,0,0,0%,0,0,0,0%,999,817,17,17,51,46,4,4,936,1.29s,70%,2,00:02:04
2016-07-19,488,557,0,1367,41,367,89077,150,451,115,0,41,64%,3,00:03:52,0,0,0,0%,0,0,0,0%,0,0,0,0%,1282,1020,17,17,65,60,3,2,1216,0.91s,66%,2.5,00:02:40
2016-07-20,497,565,0,1299,23,376,79254,144,315,115,0,20,65%,2.2,00:02:30,0,0,0,0%,0,0,0,0%,0,0,0,0%,1238,971,16,14,42,38,3,3,1130,0.82s,67%,2.3,00:02:20
2016-07-21,524,610,0,1418,25,398,115943,191,478,149,0,25,64%,2.5,00:04:29,0,0,0,0%,0,0,0,0%,0,0,0,0%,1341,1070,9,9,57,54,11,10,1216,0.56s,65%,2.3,00:03:10
2016-07-22,415,477,0,1080,45,330,61393,133,297,106,0,26,68%,2.2,00:02:39,0,0,0,0%,0,0,0,0%,0,0,0,0%,1015,823,13,13,50,46,2,2,941,0.41s,69%,2.3,00:02:09
2016-07-23,280,307,0,649,21,201,39393,64,139,53,0,20,70%,2.2,00:02:34,0,0,0,0%,0,0,0,0%,0,0,0,0%,603,486,23,13,21,21,2,2,535,0.69s,65%,2.1,00:02:08
2016-07-24,260,294,0,755,52,187,34793,72,262,56,0,52,64%,3.6,00:03:16,0,0,0,0%,0,0,0,0%,0,0,0,0%,694,541,19,19,38,37,4,3,636,0.46s,64%,2.6,00:01:58
2016-07-25,540,635,0,1511,47,408,117477,189,431,145,0,32,67%,2.3,00:03:02,0,0,0,0%,0,0,0,0%,0,0,0,0%,1411,1086,18,18,78,65,4,4,1338,0.42s,64%,2.4,00:03:05
2016-07-26,541,619,0,1595,94,391,118800,152,424,118,0,18,57%,2.8,00:04:49,0,0,0,0%,0,0,0,0%,0,0,0,0%,1473,1115,36,35,80,73,6,6,1381,0.44s,63%,2.6,00:03:12
2016-07-27,527,606,0,1397,30,399,91629,172,442,139,0,25,61%,2.6,00:03:43,0,0,0,0%,0,0,0,0%,0,0,0,0%,1323,1081,7,7,60,56,7,4,1247,0.48s,66%,2.3,00:02:31
2016-07-28,488,566,0,1403,39,360,101090,188,473,147,0,20,61%,2.5,00:03:36,0,0,0,0%,0,0,0,0%,0,0,0,0%,1326,1052,12,12,64,61,1,1,1160,0.65s,64%,2.5,00:02:59
2016-07-29,433,496,0,1256,47,305,81189,155,483,118,0,47,60%,3.1,00:03:37,0,0,0,0%,0,0,0,0%,0,0,0,0%,1189,917,14,13,48,45,5,4,1091,0.47s,61%,2.5,00:02:44
2016-07-30,277,326,0,904,42,202,49986,93,262,61,0,22,68%,2.8,00:03:21,0,0,0,0%,0,0,0,0%,0,0,0,0%,845,662,12,12,43,39,4,2,794,0.51s,62%,2.8,00:02:33
2016-07-31,276,319,0,597,18,241,36107,98,195,69,0,18,80%,2,00:02:05,0,0,0,0%,0,0,0,0%,0,0,0,0%,577,494,3,3,14,13,3,2,542,0.49s,76%,1.9,00:01:53
2016-08-01,460,521,0,1131,30,356,66061,142,348,114,0,30,63%,2.5,00:02:56,0,0,0,0%,0,0,0,0%,0,0,0,0%,1074,881,7,7,49,46,1,1,983,0.42s,68%,2.2,00:02:07
2016-08-02,516,591,0,1367,26,389,93879,159,352,126,0,14,69%,2.2,00:03:28,0,0,0,0%,0,0,0,0%,0,0,0,0%,1280,1031,30,27,57,54,0,0,1144,0.49s,66%,2.3,00:02:39
2016-08-03,451,525,0,1308,21,320,84865,168,430,129,0,20,58%,2.6,00:03:32,0,0,0,0%,0,0,0,0%,0,0,0,0%,1218,961,21,19,65,58,4,4,1135,0.41s,61%,2.5,00:02:42
2016-08-04,507,573,0,1225,43,403,91092,162,364,128,0,27,68%,2.2,00:03:15,0,0,0,0%,0,0,0,0%,0,0,0,0%,1144,911,22,19,51,47,8,5,1087,0.35s,70%,2.1,00:02:39
2016-08-05,402,461,0,1005,25,318,69376,135,321,101,0,25,68%,2.4,00:03:24,0,0,0,0%,0,0,0,0%,0,0,0,0%,939,763,14,14,48,46,4,3,876,0.31s,69%,2.2,00:02:30
2016-08-06,280,324,0,776,25,205,59068,85,239,65,0,25,66%,2.8,00:04:29,0,0,0,0%,0,0,0,0%,0,0,0,0%,727,590,9,9,36,34,4,2,660,0.4s,63%,2.4,00:03:02
2016-08-07,277,317,0,685,21,216,58269,80,141,65,0,12,74%,1.8,00:02:47,0,0,0,0%,0,0,0,0%,0,0,0,0%,634,534,9,9,39,37,3,3,528,0.38s,68%,2.2,00:03:04
2016-08-08,465,520,0,1193,22,335,82557,133,386,105,0,21,56%,2.9,00:05:33,0,0,0,0%,0,0,0,0%,0,0,0,0%,1118,930,14,13,52,49,9,5,1050,0.44s,64%,2.3,00:02:39
2016-08-09,484,562,0,1358,31,366,88241,150,376,108,0,31,66%,2.5,00:04:06,0,0,0,0%,0,0,0,0%,0,0,0,0%,1262,987,19,17,70,65,7,7,1160,0.39s,65%,2.4,00:02:37
2016-08-10,443,507,0,1152,34,336,85991,136,299,109,0,32,69%,2.2,00:03:13,0,0,0,0%,0,0,0,0%,0,0,0,0%,1073,870,8,8,66,62,5,5,989,0.47s,66%,2.3,00:02:50
2016-08-11,449,523,0,1381,111,340,85017,153,522,115,0,111,68%,3.4,00:04:01,0,0,0,0%,0,0,0,0%,0,0,0,0%,1281,972,34,31,60,57,6,4,1206,0.48s,65%,2.6,00:02:43
2016-08-12,396,454,0,1004,26,303,63933,128,279,93,0,26,70%,2.2,00:02:42,0,0,0,0%,0,0,0,0%,0,0,0,0%,937,748,17,17,47,39,3,3,877,0.56s,67%,2.2,00:02:21
